tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_17,-0.02949851246040321,0.02949851246040321,0.0058730671938973
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_18,-0.03173656604624809,0.03173656604624809,0.006318657089687934
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_19,-0.06155344501830321,0.06155344501830321,0.012255110121014436
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_20,0.1142751105275833,0.1142751105275833,0.02275183888067025
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_21,0.10566308152075392,0.10566308152075392,0.021037209198892383
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_22,-0.18803921338959134,0.18803921338959134,0.03743805511573134
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_23,0.259594044485965,0.259594044485965,0.051684411830873654
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_24,0.0025507507216389618,0.0025507507216389618,0.0005078469771374663
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_25,0.17335881334715567,0.17335881334715567,0.03451523058353664
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_26,-0.10283174439784354,0.10283174439784354,0.020473498293342492
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_27,0.024420894611421835,0.024420894611421835,0.004862128393100826
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_28,0.21996362439344266,0.21996362439344266,0.043794111584778465
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_29,0.1517492413556689,0.1517492413556689,0.030212828267225798
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_30,0.27530294096809566,0.27530294096809566,0.054812006983523225
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_31,0.07053594406666304,0.07053594406666304,0.014043499299992539
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_32,0.1661766216170844,0.1661766216170844,0.03308527730413709
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_33,-0.33683973676865697,0.33683973676865697,0.06706380229418392
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_34,0.11223481179667784,0.11223481179667784,0.02234562139569313
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_35,0.04699685263681701,0.04699685263681701,0.009356935330492356
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_36,-0.09407354447484653,0.09407354447484653,0.01872976641145883
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_37,0.1806411839335853,0.1806411839335853,0.03596512917901239
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_38,0.05127512792088018,0.05127512792088018,0.010208727374278338
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_39,-0.20918669209473484,0.20918669209473484,0.041648456015896666
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_40,-0.0018874471484394582,0.0018874471484394582,0.0003757851838323942
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_41,-0.06460280988565352,0.06460280988565352,0.012862229710136026
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_42,-0.017347716230265472,0.017347716230265472,0.003453879351298627
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_43,-0.19902795146056557,0.19902795146056557,0.03962588059179898
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_44,-0.34108992668250154,0.34108992668250154,0.06791000262324595
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_45,-0.025267855689121006,0.025267855689121006,0.0050307558561507
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_46,-0.13883260823279145,0.13883260823279145,0.027641164548541392
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_47,-0.006655976214271069,0.006655976214271069,0.0013251853156958085
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_48,0.1036221121483739,0.1036221121483739,0.020630858191167348
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_49,0.037460305635654376,0.037460305635654376,0.007458236831347008
