tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_3,0.14178370659988246,0.14178370659988246,0.029048672012612253
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_4,-0.1626289989769336,0.1626289989769336,0.033319459367444085
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_5,-0.1434242466399524,0.1434242466399524,0.029384786159225976
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_6,0.05489130012838926,0.05489130012838926,0.011246139715300422
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_7,-0.24626873576306843,0.24626873576306843,0.05045558409846212
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_8,0.17448084571115843,0.17448084571115843,0.03574766791680735
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_9,0.07797895154317795,0.07797895154317795,0.015976342004216146
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_10,0.2107834259464682,0.2107834259464682,0.043185347264851195
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_11,-0.27413851319057286,0.27413851319057286,0.05616554924869436
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_12,0.08112465151864681,0.08112465151864681,0.016620833596577674
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_13,0.03135830005107456,0.03135830005107456,0.006424694310097139
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_14,-0.2249470126283515,0.2249470126283515,0.04608718552194591
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_15,-0.17574226181466648,0.17574226181466648,0.03600610708122868
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_16,0.096101162039498,0.096101162039498,0.0196892238400445
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_17,-0.14752306621339425,0.14752306621339425,0.030224553070975525
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_18,0.1900417544960361,0.1900417544960361,0.038935789784616266
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_19,0.03548450696962188,0.03548450696962188,0.00727007234617362
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_20,-0.03380986314037871,0.03380986314037871,0.006926971008931035
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_21,0.17213740321698123,0.17213740321698123,0.035267542985485886
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_22,0.17837284839351325,0.17837284839351325,0.036545062145687146
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_23,-0.09383694089178418,0.09383694089178418,0.019225329792828122
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_24,-0.29674755223049876,0.29674755223049876,0.06079769334579117
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_25,-0.10512527398729603,0.10512527398729603,0.021538085563743422
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_26,-0.1447499481531301,0.1447499481531301,0.029656396130261636
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_27,0.14313418342506717,0.14313418342506717,0.02932535795415088
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_28,0.2647658630039633,0.2647658630039633,0.054245278946210986
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_29,-0.07270739728929154,0.07270739728929154,0.014896304994392595
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_30,0.1785560410567237,0.1785560410567237,0.03658259469238333
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_31,0.0011832303239319717,0.0011832303239319717,0.00024242044745150773
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_32,0.09976347847010802,0.09976347847010802,0.020439559907216267
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_33,-0.199429320569993,0.199429320569993,0.04085911605685611
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_34,-0.07427480441800091,0.07427480441800091,0.015217435656610353
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_35,-0.18909763918315778,0.18909763918315778,0.038742359264822605
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_36,-0.07149419732218848,0.07149419732218848,0.014647744360909211
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_37,0.03775676649888145,0.03775676649888145,0.007735613298486743
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_38,0.16745572973780617,0.16745572973780617,0.0343083608578068
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_39,-0.3015313237092177,0.3015313237092177,0.06177779333048654
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_40,-0.2299525665945476,0.2299525665945476,0.04711272434366537
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_41,-0.08951989443736699,0.08951989443736699,0.01834085251737171
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_42,0.08009661801551676,0.08009661801551676,0.0164102099024555
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_43,0.22635810892826516,0.22635810892826516,0.04637629119267068
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_44,0.019157213619835963,0.019157213619835963,0.003924933467063306
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_45,0.17242516648178463,0.17242516648178463,0.035326499976363133
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_46,-0.056426709792738734,0.056426709792738734,0.011560714731106363
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_47,-0.03698669480647398,0.03698669480647398,0.007577840867821848
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_48,-0.05362328622643418,0.05362328622643418,0.01098634879271386
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_49,-0.2146327811864383,0.2146327811864383,0.04397400387785312
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_50,0.16028262730954962,0.16028262730954962,0.03283873430657465
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_51,-0.05414395971791504,0.05414395971791504,0.011093024473879198
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_52,-0.011446668544609,0.011446668544609,0.0023451955669898405
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_53,0.09268261394121913,0.09268261394121913,0.01898883107385394
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_54,-0.05304938933876757,0.05304938933876757,0.010868768692301248
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_55,-0.30330955461616665,0.30330955461616665,0.062142117607354413
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_56,0.27982547047401846,0.27982547047401846,0.057330694107988675
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_57,0.19476273967188118,0.19476273967188118,0.039903026099974676
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_58,-0.1400377565288258,0.1400377565288258,0.028690961439368123
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_59,-0.1207335139125561,0.1207335139125561,0.02473590464434161
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_60,-0.030963116978813137,0.030963116978813137,0.006343729129214584
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_61,0.2458198876825592,0.2458198876825592,0.050363624020771394
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_62,0.26257136569677514,0.26257136569677514,0.053795669932327844
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_63,-0.11606682850568482,0.11606682850568482,0.02377979327568622
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_64,0.08497232275703843,0.08497232275703843,0.01740914519102496
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_1,0.2968084371857252,0.2968084371857252,0.060810167466670714
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_2,-0.14824162496077023,0.14824162496077023,0.03037177151994176
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_3,0.1386719406345209,0.1386719406345209,0.02841113282651319
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_4,-0.19418197077992488,0.19418197077992488,0.039784038062053106
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_5,0.05529630752217319,0.05529630752217319,0.011329117704992236
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_6,0.2790118285396795,0.2790118285396795,0.05716399499810421
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_7,0.2337504858897976,0.2337504858897976,0.04789084275080666
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_8,-0.13416933055187272,0.13416933055187272,0.027488637240608987
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_9,-0.040786002530182504,0.040786002530182504,0.008356243736442332
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_10,0.061555522720770056,0.061555522720770056,0.01261150687170731
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_11,0.014143237310299378,0.014143237310299378,0.002897669074083633
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_12,0.19056986568760703,0.19056986568760703,0.039043989303150686
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_13,-0.32611948206629104,0.32611948206629104,0.06681541975906084
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_14,-0.17115132761454238,0.17115132761454238,0.035065515633811974
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_15,0.24687541392392925,0.24687541392392925,0.05057988043218539
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_16,0.13685527045831045,0.13685527045831045,0.028038933105054675
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_17,-0.1294215275849738,0.1294215275849738,0.026515906491263008
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_18,0.3179034068556412,0.3179034068556412,0.06513210875141
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_19,0.16976880066800437,0.16976880066800437,0.03478226325748699
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_20,-0.17707928936303644,0.17707928936303644,0.03628003753244781
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_21,0.028232100831357416,0.028232100831357416,0.0057841980361781516
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_22,0.12627925055015277,0.12627925055015277,0.025872116191614038
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_23,-0.28318785087635034,0.28318785087635034,0.05801957922625272
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_24,0.12993703432301787,0.12993703432301787,0.026621523607029303
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_25,-0.04832855844312398,0.04832855844312398,0.009901563985899033
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_26,-0.3203629634586661,0.3203629634586661,0.06563602316281236
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_27,0.07728778900430086,0.07728778900430086,0.015834736495510527
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_28,-0.26231171918428764,0.26231171918428764,0.0537424735068616
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_29,0.09464096554949392,0.09464096554949392,0.019390058513299325
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_30,0.359263541250133,0.359263541250133,0.07360598073032291
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_31,0.01412690395813132,0.01412690395813132,0.0028943226938727157
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_32,-0.058716898723956856,0.058716898723956856,0.012029929062606463
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_33,0.005182767771909172,0.005182767771909172,0.001061846418986563
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_34,0.14774292667100938,0.14774292667100938,0.030269598122166265
Capa 1 - Entrada a Oculta 1,entregado_a_tiempo,Neurona H1_35,-0.06779901067995152,0.06779901067995152,0.013890673838704255
