epoca,loss_train,loss_val,acc_train,acc_val
310,0.49971817595941787,0.4916466277855935,0.8096846846846847,0.8228228228228228
311,0.49897399856327274,0.4909616119471557,0.8096846846846847,0.8228228228228228
312,0.4982301373673593,0.4902770537143847,0.8096846846846847,0.8228228228228228
313,0.4974865994486509,0.4895929556008697,0.81006006006006,0.8228228228228228
314,0.49674339200118034,0.488909320217556,0.81006006006006,0.8228228228228228
315,0.4960005223369889,0.48822615027471217,0.81006006006006,0.8228228228228228
316,0.49525799788694724,0.48754344858375714,0.81006006006006,0.8228228228228228
317,0.4945158262014456,0.4868612180589516,0.81006006006006,0.8228228228228228
318,0.49377401495095025,0.4861794617189494,0.81006006006006,0.8228228228228228
319,0.4930325719264284,0.48549818268821193,0.8119369369369369,0.8228228228228228
320,0.49229150503963925,0.48481738419828585,0.8119369369369369,0.8228228228228228
321,0.4915508223232895,0.4841370695889431,0.8119369369369369,0.8228228228228228
322,0.490810531931057,0.48345724230918735,0.8123123123123123,0.8228228228228228
323,0.490070642137479,0.4827779059181264,0.8123123123123123,0.8228228228228228
324,0.4893311613377085,0.4820990640857137,0.8126876876876877,0.8243243243243243
325,0.4885920980471386,0.4814207205933581,0.8126876876876877,0.8243243243243243
326,0.4878534609008955,0.48074287933440796,0.8126876876876877,0.8243243243243243
327,0.48711525865320165,0.4800655443145084,0.8126876876876877,0.8243243243243243
328,0.48637750017661147,0.4793887196518342,0.8126876876876877,0.8243243243243243
329,0.4856401944611193,0.47871240957720285,0.8130630630630631,0.8243243243243243
330,0.48490335061314277,0.47803661843406803,0.8130630630630631,0.8243243243243243
331,0.4841669778543832,0.4773613506783952,0.8130630630630631,0.8258258258258259
332,0.4834310855205643,0.4766866108784254,0.8141891891891891,0.8273273273273273
333,0.4826956830600515,0.47601240371432424,0.8153153153153153,0.8273273273273273
334,0.48196078003235415,0.47533873397772364,0.8153153153153153,0.8273273273273273
335,0.48122638610651247,0.474665606571155,0.8153153153153153,0.8273273273273273
336,0.4804925110593713,0.473993026507378,0.8153153153153153,0.8273273273273273
337,0.4797591647737435,0.47332099890860724,0.8164414414414415,0.8273273273273273
338,0.47902635723646414,0.47264952900563806,0.8175675675675675,0.8273273273273273
339,0.47829409853633953,0.47197862213687475,0.8175675675675675,0.8273273273273273
340,0.47756239886199153,0.47130828374726386,0.8175675675675675,0.8273273273273273
341,0.4768312684996006,0.4706385193871328,0.8175675675675675,0.8273273273273273
342,0.4761007178305504,0.4699693347109387,0.8179429429429429,0.8273273273273273
343,0.4753707573289754,0.46930073547592804,0.8183183183183184,0.8273273273273273
344,0.47464139755921475,0.4686327275407091,0.8205705705705706,0.8273273273273273
345,0.4739126491731745,0.46796531686374054,0.8213213213213213,0.8273273273273273
346,0.4731845229076014,0.4672985095017371,0.8216966966966966,0.8273273273273273
347,0.4724570295812695,0.46663231160799623,0.8220720720720721,0.8273273273273273
348,0.4717301800920856,0.4659667294306451,0.8220720720720721,0.8273273273273273
349,0.47100398541411054,0.46530176931081335,0.8220720720720721,0.8273273273273273
350,0.47027845659450485,0.4646374376807311,0.8224474474474475,0.8303303303303303
351,0.4695536047503987,0.4639737410617562,0.8235735735735735,0.8303303303303303
352,0.4688294410656891,0.46331068606233144,0.823948948948949,0.8303303303303303
353,0.4681059767877676,0.46264827937587455,0.823948948948949,0.8303303303303303
354,0.46738322322418113,0.4619865277786044,0.823948948948949,0.8303303303303303
355,0.4666611917392306,0.46132543812730253,0.823948948948949,0.8303303303303303
356,0.46593989375050743,0.4606650173570162,0.823948948948949,0.8318318318318318
357,0.4652193407253734,0.46000527247870115,0.8254504504504504,0.8303303303303303
358,0.464499544177386,0.4593462105768098,0.8258258258258259,0.8303303303303303
359,0.46378051566267303,0.458687838806825,0.8262012012012012,0.8303303303303303
360,0.4630622667762586,0.4580301643927428,0.8262012012012012,0.8318318318318318
361,0.4623448091483457,0.45737319462450576,0.8262012012012012,0.8318318318318318
362,0.461628154440556,0.4567169368553903,0.8269519519519519,0.8318318318318318
363,0.4609123143421335,0.45606139849934857,0.8269519519519519,0.8318318318318318
364,0.46019730056611213,0.4554065870283106,0.8269519519519519,0.8333333333333334
365,0.4594831248454536,0.4547525099694446,0.8273273273273273,0.8333333333333334
366,0.45876979892915704,0.45409917490238294,0.8273273273273273,0.8333333333333334
367,0.45805733457834474,0.45344658945641214,0.8273273273273273,0.8333333333333334
